USERNAME,TEAMID
hoeohkhl24980,296
gkgasloo99389,471
cysotwfp5863,492
eefephel44431,813
esgpmfqj77857,61
xxscyjtd7305,966
biheckhw84825,436
aywsndnb58250,351
klhkrkpe99806,252
prwdgxrc30101,675
hjtkfhui33521,732
yxcnbhpf13775,380
ygwrxocl76463,54
ccwciiel1912,106
ddquayus82149,311
ahucjxrx41233,187
gjkmtake88647,632
rrfsqiku11804,504
csbdwtpx27034,920
liimsmys37735,846
uishwooi8850,700
kafvcbaf50873,325
islpjgcl95922,538
axvituon65811,250
isqxflsr54805,536
qjhusbhh99893,345
ncallxiu64167,518
cynuhqeo68211,100
vdtnixxl98087,560
gfcwamfr10947,603
uinsloar34856,711
nicniemj63110,158
nkpmgdau47413,878
guftecaf64412,610
xgfukybk14640,67
tyicjmdp11751,340
erbbaxwe57843,388
fbivwydt1607,531
fkafesrh46594,484
fdctywgt73639,465
lcberbrs34162,362
ckxcyemy62801,261
lnylxwve85305,890
tkcwlcar91695,716
qpcujose28457,602
fsigjcog85312,606
ufyuyvtc22139,825
itdduory71771,141
xwbbdvfo53202,566
ebyjtgih37928,998
pqvpsjnp97382,23
ntjdjovv48472,761
cjkjmqvi56658,96
huttoclt97060,435
syodjlvn57558,744
xobhtbcp53652,83
hnqnkxnu33958,609
ehxksbis92057,604
ujrjlfpw44280,869
pqvdctgn27197,111
qiarutmk70084,904
pnpnmgas74059,350
clfmptyw22107,998
yipevcwc37847,154
qkqrwdfy37352,934
oannagrj85708,959
qwjeccnh82635,72
bsyuxhyl3552,1000
degsifln95533,207
rropbpuj36780,934
mathenoa82790,261
qfjwncsh28380,275
hpvwbjpa64838,667
fvjvfvos12597,204
qxmowucr3247,119
rrjdjwmu97138,51
nsywqfvh71675,193
blmmiubn69897,960
foccbhuk35727,276
geqomuey91656,30
hbxklpwv86806,98
wcjgacck98849,567
ldthygpa35080,154
bymjlgrm23407,845
tfrbhnpc5596,257
fiwwvsxq53128,229
gifosmjy94603,471
qwxuoqim95042,327
dnjjayar40186,735
hrgiwpcb78889,356
wfxpptyr30333,529
pdmbyqge33133,778
njkdnsqy23509,56
mxcsaipx93624,833
igeuklvb84557,552
fewajwhp59488,579
qejqykbn44903,477
wlqgocpn95858,607
ybkvtumc80955,564
sxbmcwww89327,701
horlkimi66122,911
beppmqhd7439,318
cglakswp94316,569
dyojjuyb74598,925
putynchv89780,369
eqspxipn77538,887
pyattlge16952,40
kcnrxtyg32572,850
uwliflbt77074,50
cdqcytvh2391,262
bgmbsvbc33346,954
qwdjcbcv25890,992
lirkqyal37280,464
jbslxcry37974,770
bslbyysi36652,907
wowhkgop84560,556
rurnicrn36594,207
piumynui10998,758
jygrwiyu47210,28
slmljyuq86572,681
jibrlghc97877,279
bufbfdke54312,462
eawhenfw18291,723
pbqwuiox38436,241
vfmbbuic89012,63
jshfpude23409,312
avfayrbv38108,488
imkrkbcq20282,500
ggocsvuv22705,349
ditifalp68956,90
ladyektl63183,305
rauefhal88161,205
wuhbfcql13796,36
okujostc71725,653
wntfexdn43070,361
msccbdyl48254,921
dfgkiodb66685,380
rgkpauov67100,153
orcojorj20680,112
hfoixfkn45056,686
alksxqcv91514,923
xqhpeggw13133,945
fngoylyh18443,930
dlfixfug28571,282
jxqbbxfx69094,494
mtpyvgjs79882,630
tnfassbw44843,847
fvpeeyal92630,718
lvrbiseu13725,881
uvvoprov65075,917
qbovpoyq81033,140
nmhjcjhd98782,715
oottudgj4945,84
dhshikhc62741,250
qcxopdml32527,779
qgbdfeud28798,269
nkwridew86498,262
jljyyjbj39975,397
dcpdcfuj55726,967
icaavyhy30442,619
ubstskrr54112,752
urkawyug99277,423
hjdcrjns93441,295
tcymahyk47000,161
pufryukb79113,797
nlkmdggi30202,765
eaqqdjhf80153,264
pysllqnq48408,158
rdtuovyc40903,856
xohyinok80036,327
htawfjii1262,165
snrxonag3738,278
srnvcgff65518,622
gcwkltek94110,804
bstvjrnm15557,586
kbtbisuw60788,304
gkjrqgoi91453,144
ytegwtbn7840,661
chxpxgnn77095,40
chwlvlpu25168,562
reebfspv11405,654
lqqobbbx91392,472
xyjnedsq14582,474
rkmwcwcc53395,905
gmavpayx61201,2
guvkegyb76843,553
nvbmdiit54188,660
bwhuwljk1672,290
mlnglsbg54027,818
hbnqdtxh20237,78
vvtvfskw95592,723
eykviskb96603,298
nlamxljj81249,779
adteiorh78634,131
cyljvaff74439,302
rvivmovb18754,136
fqlkxldq27587,615
xfaelglm3775,369
rhpnscck73698,118
ajoxcfyi14693,951
mqkegwig73754,726
afkmybwt82593,254
halforlm65969,930
bplrgsni78264,522
cwonlyeg81460,546
isecfirq77050,31
jbosmyts98379,145
vofxrqfa68807,640
jpjdkgns86354,27
oodgfoco41982,904
aakyjsty53455,587
cjsnoswg55071,750
qfgqdygl43067,876
rwstuobk24927,95
aekhyncp47552,172
tocuudxi2444,665
fssaaifp96399,423
ypecpheo75833,733
wvkhkrrc49125,497
havmcddq43481,423
mnfxwkwj75441,248
cqvcbjbb20158,755
ygugvuoe28925,601
hsmqttlt99391,599
sddcfmxs33060,944
aokofdlb75328,276
tdmrvmut75777,392
fddsgskv40412,646
puygiutd77861,649
cqqcwgfh11287,99
ajadvhbw37140,501
pbjaidlf5452,70
ulqfutja70258,227
kistjxsc86511,325
wquoqgbo71287,568
irsbfeoi17051,519
xorbxglk81632,217
tllgqile11596,245
fwcyjogf17946,205
fgijkduj62451,85
djweigot36949,943
fmcahowk17976,955
vhmkhdur25072,155
kyuwckgs27993,408
byllyanw89338,400
mjrkhipb38399,391
qpbcwtgn89385,382
cndjgifs5408,378
elqenonq98157,810
dcbpbfvh23638,718
xdhxixva96157,116
bpoomyjj9018,508
btasnlut8484,961
fvnncoih52564,274
rvwpfyxt68826,85
isookncn72042,305
pxpxkayu53725,716
tbpoqorc11630,497
wpehlcdr61935,463
yddrcmfn11239,185
gnmoxtdk29148,330
ydbuebwj48240,541
wsfuxntd57493,266
qeyphtpv76155,768
jyiytgbr7781,430
sbarwgly27473,512
iavacfqv50330,205
htbewahh25125,607
ugamppht96464,810
tvotomwq43218,523
ywixvtvi30958,269
wyqawvui93013,672
eiqqdsar55309,412
aqypcsgb64482,998
msvrelby2068,506
hibnealx41176,158
yuaxwgcp25593,116
nerilvju19687,932
mltglnmm86578,793
glhpakyy8122,424
yywegilg40223,227
lvwyrspt47149,33
gdaashsn14958,574
vilofnta98265,141
uuiasuag13172,780
hltcajxb65395,953
qkbmxliy97529,829
ljmirqab78470,960
utlfigpk30435,50
yfwgjldu42072,32
lpcepxtw20548,776
liqfbvsc70590,261
cvkkcxvf90396,890
ibkrhqnr64936,260
heosmyms23302,65
evlvsrea57314,812
eptufyop63578,773
uururbis42962,398
ncekyeyr41570,462
injbokpe42591,394
lypcxbdh72543,682
ftkymfss91834,433
tofdtqbw27580,273
hgvxihnv31264,711
xisgqliy10909,204
dncgelfe81590,836
jvivbqnh81284,28
dxdvumdp21037,149
ootojjnd50828,479
wknjoryx50585,288
yyaggftb51600,159
lqfkgxdj20351,216
qllwmbaq10883,870
qsieblco13998,827
lxxmuryn94522,689
bdwwljjx35475,701
anhrkltn79782,480
qvtucspr19652,616
qygkayil94978,188
bjkanyot91167,894
ksefalae21800,915
nbolvskh31927,755
ifiycrfj90342,481
sdqjuslv76628,422
trllkivi7460,891
ohlxvtio44092,839
ibouqqde52739,890
sngfyaau32846,518
eynibcbt43586,595
mauuaxiw50276,207
ypinmqxf16542,985
dfltuoud22244,790
bxakqthb888,907
wsbuyjdj29248,64
hddpjsqk59735,126
lruoxvgq46072,812
tsrxbrnx58276,872
hwvobrji18896,922
vhpbrsbw75338,272
iqwpxqhe1674,89
ifkqvwdg15256,45
tbtqpcpx84631,57
bpmixlvl90593,835
osfykrxj94502,229
unaqhtmj40362,602
nqwhjnfk10801,907
cyioglvj21003,570
pooqbgbj47017,383
bglpotdr57019,318
pircxcqb67843,624
xvaywdmv67041,751
awiaddwj69473,259
rieeaost85706,828
bmhecqll34844,205
tdkkxsdc89307,158
nmoxyiol83870,292
opevldlc91696,762
xlhdogvf79491,901
pxjccywl21825,594
mjptmmyc17783,777
uwjfklmf10032,665
kvfuqafc25015,838
oueyihps8103,979
mncogbxa8300,35
keqdvjrs44825,807
aadxsdgy57969,55
slrkauyr69105,230
pxiambch81865,925
cmljlben65864,280
fvwjjppl53756,390
kftytban39827,474
lpgarrbc2651,274
earhsgyw48356,998
ghfejxei25122,898
lsyupncg31372,309
cqjiohrs3003,31
xskqkeqq29795,480
sqwflhjn21440,769
tfvclujj6149,146
wgyuyahu39255,231
pqapcron80216,562
qvvprotx31710,905
qhlaygah73491,872
urjuibgw37680,57
qsrwfpch7783,386
vepwbpuh71238,619
rdwovwtw42932,337
mwvkoxvr21661,598
iehppysb48211,327
bknvebsj53679,146
sjoklnqe92567,430
iymkaqoo36745,91
mqflgiaj9569,712
tcbijiiw79047,892
jwlpdekb38487,734
cxqgwmeq13902,731
xiumljmd68517,479
yyksmxbe88849,632
feoypimr15462,21
rbsywaat37171,364
spxfuovb43397,140
adeqwqye69197,85
gmxiosbc2137,96
bpryhytx7538,621
jiilhyfw87645,681
gtttbpxi3694,562
cthbxpan52084,731
trnjljcq17016,314
yhoygpgw78901,290
lrdgjvsm5284,632
ylytarad14917,706
ebievirv76930,164
mrgfpoai99138,23
quojuuhq80770,987
pxpcxsad56005,198
vgleifrc63128,173
jpnpjrwk28940,794
nioabnni6256,962
jbxcwpln12318,39
hqmkrwdb72195,206
veyoecsb3733,333
ixkhtqdm16540,384
euyrifrl40891,578
frypfjgn1984,600
isyrlhtl1744,959
cvqdqjyv38339,710
obyvsxmf47790,162
fovckibc99859,875
ykkodool64673,332
feuummkr19243,634
fsnxlnbp4574,493
ajjorlwa42757,841
hdsmpuol70466,535
mfkduwjr32083,598
ldyrqnsd88930,348
smseowgf41556,699
lmlsygtw6191,132
rtxbadaq57690,921
tcrqqfxo8877,444
jhecysyi84398,925
ykfpxlls13908,75
enifahvt74784,463
hjkxewdh94162,418
qgvtefwe61124,14
gvqyqpcb6377,587
bkjnglea10101,29
qkgrxjvj66582,204
ilqjmrgc34385,405
vfqyroha74525,400
xjeakxre28007,955
ggbvpvhg21977,301
neatenli48415,147
kdblqdin34594,989
vksnsuba62929,558
pptbkqqp85128,677
slkwdadw91289,119
ymolbwcd86833,654
ftodafqn21605,397
ivdxbsrv21602,328
kixvathq52188,889
bcpshgnw82879,613
uakfqaso11572,545
gwwmultw16502,734
qmpbigfo39535,498
vuqhobah24415,458
lhqgjsnw71494,294
nqjislcq54887,728
berhgcug50265,762
kufpqerd40759,611
xdswnatl9300,1
nxdxydhb63867,517
cjupveqd7798,902
wsookpuv16094,668
pmpfjvbn74174,12
tsjoiblu431,870
cvsmrrvd7716,554
mgmesvxi65508,747
qraefgtr18448,850
pfnvrpon95402,724
qshpxrub39376,497
bfxreixq81141,224
ekcbyrwx25951,115
kwcisgce88611,711
xpmddsbi72701,651
halpwcru95409,489
eqhuwoyl11325,784
fopafjjq13888,359
alhrwbwk26557,163
xixkxisv34220,597
pwtbmbrq18080,857
oqyilkwe19387,974
wpdaifxo60927,654
rlsheiet57591,942
csauwgoh70748,529
sbcgbjbq33649,455
nkkaqebj56822,937
poxcfbos8851,338
djcnbxqp56364,345
jnffsmae10567,545
osmojeif77178,776
eeemtyqc20467,131
vcfjwvxu42490,15
hgfrftnp14115,275
pcomenbc22531,496
pgjufuqf49778,222
tqchkkop57208,847
ketahrfc28014,598
wpnqbypc24870,526
fajvbmba39218,132
qwfvypaq86880,964
tcjijvbp99083,480
ajwxyrdc43353,167
irdnemdd25822,487
atwohbmy68481,776
cxdnxfcd48541,936
bxpuictd54299,179
qcgpsvhx46476,549
xrjtrkgq81318,380
kybyaotn14019,776
cwlqujum51588,980
tiqycwyq10277,677
uowxouyc65751,824
plqcygbo2622,60
jnhauuci97518,535
mvialkck36615,841
wmhsejrw22986,456
jjlvsuqt68966,523
qgiuggub90568,254
rarvglwg80978,576
rydoiwla74232,758
irkdafst50151,458
hiatwaoi41954,453
fwrrqmmc94355,993
rhshrmgk82349,391
fxilvddl18629,831
xjibckmw75401,212
ubevfkhy90483,744
olgxkrwq65690,376
jcleohcl37635,616
ktiekawe92102,678
rqrlkshc17178,42
usvubvya56240,607
iwckgcdj28656,615
bfyibbhg67253,142
yxtvrptb53751,150
xgnkksln81347,129
wvdwxhqk86282,256
vvbyhnqx68080,455
hrpfhocs82616,937
bxrdbmxe72482,891
hntborfg99159,133
xgrlqugw10313,587
xsvjadkg6370,401
ykhdljet29374,893
wdamjtnl62701,289
nocwqdlb93300,419
bpwwflnk8787,267
hbtvcetu93644,938
fomsskpy93880,490
xrwioqom81126,64
dykxutft80762,70
rguusmrk8732,411
mineawjt80442,1000
noymqely18942,282
epmgchbb59599,315
mowhgqky72245,803
atavmbad27471,616
tebebgsk1987,833
bugovyyl52769,622
vfsaeifm7116,887
sppelbbj83729,948
tdvnvwle37315,793
ufchbwwv44392,972
dnarwysb5674,771
unatfiia58196,223
vypgaohg65650,189
cjsrgqhs6312,435
oygdntxy25766,246
wyhqccdu62541,92
xnspcjuy32179,491
hfjrhvjx60685,3
ljbhgvic41800,130
fbakowue37483,221
eshbmimo24567,793
bcssiibo67440,423
mjofkxnb78939,551
bddekncf49473,639
teyqsenn17716,742
leahxgyu32110,142
mkwqumsj85036,355
gjafqvmv66543,124
rqxbmaoe91833,539
sjbojclf58222,753
bisivcne18087,83
gmupcpsy48123,116
pdgcoisx14898,562
lqsrxpmb90085,560
wtfhgyrd52405,207
bwttssyr9376,913
ndsifhhy5304,455
bahyekdu18825,160
pcciwjst32938,575
tmqtxnno43203,161
ggqkcwrl15864,718
koxcalct49328,154
ynxixsey30456,237
fnkduwyn12249,881
rwsyjhfw5026,141
lsnptcwd49183,365
nedgumel76727,117
eaxidjsp42229,543
pkdbkbps86433,626
ksqhjomq28170,208
ygbgbbjs82376,202
xdfyxqsr80217,947
lyyugamb73144,237
kfoqsrwo19881,79
snrjhens67199,208
yuwyggkl99031,898
awgihbbs56345,522
bekgncve62513,886
sksiidsy55179,893
yxyfesct60029,946
qinnutcj86732,436
wxikoxdf2064,119
onvxhkhy13434,480
ajwmurgp68402,689
hcoefadh47054,429
iepnjjkn63840,73
djbovxam38161,868
rjjgutnw79589,385
wexdcjhf33773,518
dsiykcte66227,109
jdjcynxf17179,573
rtyrtsam43336,894
dxbwujhp87994,400
lbamutma71956,77
laytjegr20659,601
ujhnwctx94160,182
tykugbyb41626,935
wxfpavfx957,290
wgkvfhah620,677
btnflsfy22739,912
hliqrtqb70380,554
riaujvhl51090,663
ovptjxqj1032,540
kvlnocpp89291,864
eoksigor68728,419
vkpvlrna99641,916
ggbfcvlm8447,229
heoeskyq61706,188
nodcykmb88961,390
oxvppdgf81145,943
wgmcuowg95437,569
crxfwrms90430,752
cdbljcdt9127,129
ornviwrx67260,757
bdopfuep36211,275
vxmtdxhv52894,73
oinjhngc21729,891
nbsohdda91765,611
jyyajeyi97651,391
dofbrdfs28800,608
uuquwcms59455,836
fphamltg96200,195
lucmpdjb33757,986
chmwiogb89943,389
cwcdbbsj97541,913
nclhwihg91775,28
xkxqyttt38581,309
phjqsulj14628,262
qxpiwtdi99,641
oerosdcw60452,421
xchejigv33761,841
wqgrhnct62054,236
wcxlolox1317,355
buaalfgk42089,653
tisbcnbs96777,930
duhwwmhy65778,702
rehsmirc36989,725
seodnccr80098,223
grpthjxb56063,966
bthwbqaf30733,506
rqqgjxkn67619,620
tokpthos22964,320
modgiduy8770,266
mshmsrvn44776,151
aiupugtd58992,639
ligntfgf3917,881
cfjlttkl37165,132
mvfhtgkd37920,625
lspdtpth11984,857
gfpqjrwv45342,869
buohfegp30125,755
btpatygl50758,602
karpvogn55971,629
uqpkydro61686,653
nbtqkhdi35284,919
uwfqwjgp95463,25
mvtboxal49456,489
dkevxxyv56241,614
sysbbbkv97398,689
qxpkaisu19293,335
jakrahhb50755,490
twvhbrlk35664,358
psegypqi60655,532
ldlgbfiy6825,825
wxwfdtew52464,525
rhuwjybh88609,168
rxsrmysb38900,551
hlxpyvie78030,904
akoycfuo94197,464
pofhxpoy937,564
aejbybth81226,785
uhbpqnyj70027,245
rffeegnv95045,163
xttwchva4912,114
smlwnabo87843,762
ofsrhgyo9532,95
paaipxhc72209,667
ftcmbupc84691,864
bejhxtww53825,741
lthybwnj12511,238
okbcxkjn35705,171
exjbswpd85034,19
yemuweri44450,343
gbsttnit70341,361
kyrmowyi76715,552
gjircmwn95690,758
nswfseil30728,510
fdauacbm7105,848
tdgxboou88577,553
sfbqpldj8738,302
udqqlrgx38946,978
mbjfnnkm17286,223
bvhjktky88894,910
ecfrrlwi71363,627
vdluvgry91603,713
vjjnfeam20326,786
vfdyahfm31377,11
avfqlsdm81054,442
rcjkmhni45005,997
mhvlymap89576,151
rtbrylnh25328,900
crcubhyw95364,308
gxrsevsf50465,104
tdxdwngq42021,733
lncgesio2442,676
yvybhanf53586,42
undpnrkc93518,764
rldfbvmq98240,410
ovixtibo97451,626
gtykcgpv33423,764
iimtbfhl88985,847
brjmecku46357,866
ayxgigwy34355,638
xymoqqpt88295,236
mptttren36538,972
kyvqobuq71795,388
bsywsucf32965,733
tldkdnya39003,356
rcomggjj63950,962
xefxragg34871,98
lysfwgjq77214,753
xrhewhsh16383,944
cgxdfuro12261,358
irlikntx8994,888
kyjhpjxv11791,554
kjruaixv77245,204
yftdrxew41188,422
olmmiacy11137,555
lopdjhlv57622,239
xjfvqnlg40927,474
sdkonktf59138,317
bdoledxl87442,896
fsapuoir62698,278
kmlpnjat18869,160
cuauhoao4272,419
wxlgfnxi36456,762
pncvgwuk27693,554
gbwgdcjc34024,974
okjsordd32219,935
njfvnkad80129,324
ikofgrvy75219,667
pfknlhuv52998,861
wstvxpan88571,285
wxhrhvlo18523,62
hwqormge50400,63
xilmuywl77676,230
hhenwwqm68065,927
wnvimqqh26890,221
xnqxaldu72301,795
skteocmd68732,394
ckguewvq91369,572
dodrcvoe80093,749
oxndtfga73495,989
vhkegous98827,313
yynkawmf51020,984
wqolggcw14258,960
tgnegmqf97339,332
gnbtyniv56289,53
huiobiyr6468,795
ouxfespy60414,433
gximcidl41160,146
fhktywtk48858,569
mrrqxouu29942,39
ftapqwwh10419,898
lxtpypky63378,859
wshiemsf77234,693
lwsplyni34671,337
ykgondfj98066,117
wpbwcgxx93960,959
udyhktvx77338,466
ewwbiwbb34881,931
xasljwev8105,4
doxowdgn15598,717
gqrfjkif53482,182
aurmlljh20028,6
xoeweyqs44958,505
iobvttav5781,275
fykrnuvj48867,779
bwggxcsw44225,988
gbdiqfqa23210,968
mrtajtyo56051,894
lrimajfo26163,453
qgnlrpge60441,765
uikwfjom62942,33
obigvybb9580,446
lgxentdh55683,628
vxlhuwrl52621,18
sfullaxv800,273
wgyrgffx82300,446
bgjobhlo32828,652
iknipiyf44641,108
cncllyfh50929,112
iypnsice60376,212
kocajoik72926,861
isxhgxnm88922,205
twfmkuth76539,747
hfwmylwk87812,952
qvujbiei54262,879
ltxjxduj64070,606
qnyxiklc54551,108
puompnqs86820,857
oygrxfcv8912,288
koxvbgwp34414,427
wugtabrm46432,84
lltvuanh76374,507
xvqamedu80362,40
rxciivvf50261,113
iggvogxr6894,535
xjfnsllt79808,161
pslptvkj99256,259
dpmykoyj92132,468
furmkpyk91920,838
lknkfilk38200,748
mmpifhgl45059,280
ntlxlggr87693,123
oqqxgasa50961,973
vfpiytwt69483,624
swvmjkuw95276,92
kkfhnunl55399,656
epgmwdxe12030,394
tnjkpeui40138,413
ekamhqjn80570,526
ikrfoutn51805,798
bhxlyiih94622,210
uqxwydue40259,490
fefxrqmv96374,849
klngsisb28067,402
ywavmuxn12156,402
qrlmysvw77856,941
xyafdvds40537,621
ubanltte22669,151
jpibjwmc45346,106
kpvwhhug33392,43
abttjnlr76550,956
xlqxoxjr44277,149
senhcaob99738,195
jwgurrdv41242,603
scsyuwvu42534,559
ljgahuqx23844,888
ofwkxstp78784,679
nopkfhdh87654,699
kcqafrfc55224,174
emxiwdjt38616,235
sluhmior35991,671
vktirnod42981,667
vhinjmvu79547,316
wvcmhdix36840,416
pseauyqn87166,915
raxfgvue67711,373
acipjwjb62133,420
tkfciqpd17231,166
klcjursy95185,152
mmljdrkp59348,104
noehmhhf50639,782
ginhpfnf40671,501
dpuxpies60601,798
rfsjhmph30514,640
naovpmpe46216,928
ufnuvdjs78841,793
vyquivsf79145,716
pwffbhay34645,321
biljhmgg61021,282
gkqpdacr27067,96
tcvgtcaq49048,66
kjuxuayf79930,177
wxglkytb78908,265
xgcqaskv36322,911
bjpirqud40027,498
vlfhxfms98069,437
bkhtpsxw40587,206
cgwjxfgc41120,828
sksphvwv56818,188
cfwcbxum58231,987
msdyhsaf1346,691
jlqexduv88766,753
vnjnagng58621,467
abnqtkls43178,588
kspidgey32447,230
mpckxiyg96867,636
fegjxvop17989,61
lhhkecry26795,919
abqmhsll65709,369
fpiruern93561,910
nigkqixm29612,174
qyxmpscc21448,772
moflvvmo150,633
aqdlbbvp18669,80
jdfbicij3918,938
lbgkiuvo83827,957
jsgdbyex21169,918
seuutvxc89356,146
lcrnovbh3812,973
mmfoojgc97255,726
jlkobxhh3445,218
csaluoef58260,807
awkksshv12073,67
glmyerhf69958,809
esyyliwd93165,819
srhsefxy19100,636
tmsjcjow35960,218
njkaxrfu16481,340
vvaqvsux94853,326
jxppdmml36277,672
bamjpfps86702,563
eivyrlof12348,275
sscxsrke7486,168
xpmodsgq3685,106
jfgsqwrp91024,924
csjvldho38288,101
osbueivj83531,448
vrxuwnan60044,26
nipfstqh21552,996
ilhxlffq55966,898
mndacduo8151,272
djnpctrm15521,385
skprdcov55079,411
pkqxauhf79155,84
wpuecgwm19449,936
qdmuvrwc66342,660
hhmducya93010,205
vgmcjmmc33513,402
mcxfrqys19635,597
njuwvhnl3181,870
fgkdotyc4404,415
extvdqhe20037,964
bexnancg46268,311
irowuacx39582,913
xoqomkam76162,834
kjcxqwce22521,419
fucjjlyr3382,563
oiyrgnmf15912,399
kwpohshw80167,168
sjalcfwh26690,572
rljyqdql73376,670
covgageq55582,434
ordvbahs91900,90
yucttsuy40572,996
vplsghvo57514,686
rnqpproe78747,32
tqyklhsc20605,963
ulblkfao32516,486
beunthqc17139,688
xppqpyje531,110
cmvkpimr35709,222
msfvrhnv28637,388
vheeches12363,568
rbyunumc68023,247
nrhooare99212,676
mbnunhpn34415,150
llyqbhfe61473,719
lsufvkvi15185,653
pjhjosbe38272,228
caxussyn72398,638
mvedstlj68064,232
wnsrgiah37110,42
klgwimff19532,774
lxjqmgtl51603,41
iricwqhs87050,496
pupncorp15089,342
koyiygxt7364,280
lybbgjpq10508,442
kghuskuq28471,312
fdeiiwmx42820,448
yxxaglmc17550,289
clqojwce97334,354
piiudbpa20298,926
afbrowaw35366,435
rbqtqhfv1653,371
imueuond82093,797
elpsijae77578,581
fvqdwqog21849,955
klvlwpam19259,261
knajfcih13204,738
uhtsowwo50818,486
wgxnxqyi51685,730
ginsnqdw86280,690
hiissdcs61373,939
qjyadbby50382,332
ysnftabm68031,346
uipoquwv6153,167
iuhiwkss16883,559
vprvdxel68735,714
edaskfkg25833,795
qgqhrssn19985,214
ryguklmg30023,55
ojpmsijs48849,111
obaekavy59581,439
crwgbdsk36389,807
qcwfdopg12451,201
qmprshts70428,294
twdypdww27382,354
uupfkgvm23247,26
deobjkej38117,299
fplodrof50764,285
pujfbvqj87017,241
nanudrel73662,172
ujsqwmbj13227,897
mcrjqqmh83919,253
qjmimnyo80352,334
bfggsgfj79187,853
tluxwads2044,572
myhdtcyi63512,973
pffpodlg31276,16
hoeialiv71384,785
hlylmoao28249,604
jaumaujx63311,734
nlysmtub85154,69
pigbmsnr15166,329
lfjnvixs91082,603
cpwxsoyc71631,810
jnwwsveg42463,757
awtcoalf64716,5
oysdnqwf61471,406
lbvbcgyy2171,887
hcwuruwe66632,175
kfpcxhqe16520,483
dodqephb51807,808
hsdfjqgh28659,71
niaigsgo68487,571
nkonmkwp18576,821
fqwypbjn72895,952
gxasbaow16059,347
fdgjglgv96386,567
oiwlrinf21898,941
xthsaevn19851,433
fiitswfm43492,636
hojobdhx84848,475
oqplcnjw82513,600
faxijdxm53997,438
xwalkpym44668,808
hvyuhjhm41505,156
jvobddix49976,360
vjdafduk69978,491
rudwmwws9725,301
xnhgsktv74241,101
quricuvc1914,317
kympcjmn65386,612
lrerdrik22427,203
wxtgowlt88237,690
opnryyvp8159,579
ehbtkpvh53884,970
ighyxted30350,945
yfqqnfmf6514,808
yoknampa36367,762
whwgttar86964,322
cmspukph68737,973
lfhboudm90890,265
qocwybwd32264,998
qaeghris76271,839
ohuyivkl86514,34
rredaeqp69462,712
yqhtldkh34457,210
qhmjemqu31782,98
cygwdjum47051,943
hknbuomk96461,993
kubtwdxx9336,669
awsfwanv57967,336
ywmpfqee99345,981
xmbarceo99880,121
cjbpagvi14921,67
xqecmreu72253,266
rpovltab43356,283
jwdnoxdk94478,329
enmklrgl29661,626
lbivlabc38110,31
lvrvypox36688,852
lpjnfdvn64292,877
jqhqhrlu4580,993
bmfbvtlq29023,101
tkemwijs13582,81
siojkqjc42294,560
fnqcrwru23450,921
xopkcadq62931,192
shasspie14710,912
raqmcdtj41485,115
imgeahmk83333,993
xfdvmomd74056,513
nnywgdev50121,2
sjjsryog15832,954
wnauedfe26172,894
okjfkurv13591,920
xbkivojr41763,534
pwbmgjjq53979,930
aalrsssr85213,982
gahbsrxu94394,771
ufweypxl18000,551
mwuvufla35359,66
pxsujopj27745,161
sjvrqnwn20979,580
oxvyohjx58327,937
tfmcmjcw849,448
klyujgyw6561,321
xceojpla71087,755
rqefegfu9360,431
qtoglwpu17356,711
vugcufkm52350,825
pyoipxtk19248,10
eminpnrb19764,291
ydfyujsc40295,821
yekggjqp70058,829
gegiulmn19458,253
echcssve67455,502
sjqwkppf940,89
tqkpexax19871,409
dxtigyly86446,20
qpjrwamb73913,650
micxugtt73485,613
mjobrarf96673,768
mrtkoqtq43105,783
lvurmawk30382,832
jmpxfsdm272,577
kqsxflyu39473,17
moqqryyb23631,673
ajfgfenl82353,251
vrsolohr77585,116
dyantbkr32952,293
iweboqix50089,462
kphoafba43056,351
hybdjuke32104,676
jovppixn84352,207
xbloavsg21467,853
xljcvkqb36373,647
aieevpcr40250,62
ctvvwvpe85934,886
eorlxddx82876,398
spubvuqj88415,600
syitetfi69195,622
dmvcdtsa98471,101
gbgpfvyp64973,618
xjjayqeu16670,195
gvxhpaog43971,250
ctayleme13987,253
gbyfcyyx10253,125
ijkrgopw88621,77
mvpatqxv67925,155
onxwkyxl84433,201
xuwvvwuq26102,835
wxukwari47068,389
htstwnqu50777,585
xnhrfkpk24488,200
fxismmog32768,568
lukskchh24321,684
prcvxqnh22719,948
jwfinylc23840,444
kiaupvkm94340,610
xvkjcmqc92868,541
qvjwkaoa37726,23
lagwfjuv28838,977
enhvqjaw51218,53
vwntruqr23931,768
ojjbgjhq95059,199
kxqertkw78389,966
jbgcqbmg94549,985
wudulecu52864,311
jojxtimm32155,932
fgcysrrn2990,599
djlxwuri47016,835
olcjingq71381,262
qxwprtwe67835,877
emaprngk23007,101
gbuevgss43733,443
myiiqqet95914,582
ieskfrhg98252,356
jhjyxoon5094,637
iycihklu26524,680
avaqivwt83271,424
hgrpteep75697,138
qkrsuidb60973,90
srpkufig94960,676
iqwodrcl91108,184
kxqbqebk22671,694
vpfwjsak321,981
jtvfrohx77958,970
eqkuewqs5513,666
pmkmryfm59978,390
wypwtgmn69896,23
chyxksdu19224,157
aepnoiuw82825,969
iwbbxavk52236,289
gbsvkhfe41333,77
